Price,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-17,21.057533264160156,12.899999618530273,17.53922462463379,24.87235450744629,0.0,0.0,0.0,0.0,21.058134307337774,13.0625,17.61086395093656,24.912202191714304,20.90195950519688,12.850000381469727,17.416197873054738,24.73687694103623,21.044593158100902,13.0625,17.493028345216146,24.856416953772815,0.0,0.0,0.0,0.0,398031200,46126000,60558139,36488500
2012-09-18,21.121633529663086,12.9375,17.744260787963867,24.848447799682617,0.0,0.0,0.0,0.0,21.13427151041669,13.024999618530273,17.753647981482942,24.87235489057796,20.956430179522105,12.850000381469727,17.460166702764443,24.72890778510465,21.06054727757444,12.923999786376953,17.484870042742696,24.78469302390545,0.0,0.0,0.0,0.0,373503200,44300000,82981875,34542700
2012-09-19,21.127349853515625,13.083999633789062,17.97203254699707,24.74484634399414,0.0,0.0,0.0,0.0,21.18422236960513,13.142000198364258,17.99821907509169,24.85641834616081,21.05121823903914,12.92650032043457,17.69806720582161,24.736878326727922,21.071981552720693,12.97249984741211,17.724995326100387,24.77672449319428,0.0,0.0,0.0,0.0,326874800,52736000,124396528,48871900
2012-09-20,21.025033950805664,13.040499687194824,17.987348556518555,25.06361961364746,0.0,0.0,0.0,0.0,21.065959527968637,13.043499946594238,18.06788319691426,25.087526703470385,20.872168097302204,12.899999618530273,17.816892080856498,24.63327375643058,21.03887562190064,13.001500129699707,17.897178893253802,24.66515190290606,0.0,0.0,0.0,0.0,336568400,58272000,116731906,45543000
2012-09-21,21.06686782836914,12.873499870300293,18.132362365722656,24.85641860961914,0.0,0.0,0.0,0.0,21.216723692636755,13.100000381469727,18.15533848341149,25.191131579599205,21.044900817723615,12.836999893188477,18.036759392696286,24.77672475580792,21.136680463488922,13.086999893188477,18.088390862763283,25.047682946745773,0.0,0.0,0.0,0.0,571589200,121186000,255317419,102348900
2012-09-24,20.78700828552246,12.739999771118164,18.51255226135254,24.529672622680664,0.0,0.0,0.0,0.0,20.917306094058752,12.779999732971191,18.528855937867696,24.760783102629816,20.552595010104493,12.649999618530273,18.039968876786254,24.41810063094972,20.66874901868361,12.76099967956543,18.058495437950437,24.70499786678118,0.0,0.0,0.0,0.0,639766400,54158000,143086320,46825900
2012-09-25,20.26793670654297,12.623000144958496,18.507118225097656,24.2188663482666,0.0,0.0,0.0,0.0,20.846900633338514,12.947500228881836,18.895708755028323,24.70499742925299,20.251686034869497,12.55150032043457,18.470061316826808,24.194959259059825,20.710884825609487,12.816499710083008,18.60321495332545,24.66515126721927,0.0,0.0,0.0,0.0,518789600,88116000,243248350,54266400
2012-09-26,20.016368865966797,12.483499526977539,18.613344192504883,24.043542861938477,0.0,0.0,0.0,0.0,20.24235635074735,12.730500221252441,18.8055414372595,24.38622535255816,19.89660374329105,12.411499977111816,18.305536126006864,23.93994192106994,20.123494400189898,12.619999885559082,18.524163944481057,24.131206248850606,0.0,0.0,0.0,0.0,576503200,58410000,227766537,54672000
2012-09-27,20.502046585083008,12.829500198364258,18.688444137573242,24.035573959350586,0.0,0.0,0.0,0.0,20.527624675759473,12.869999885559082,18.845067661704082,24.22683829217958,19.871024995709043,12.526000022888184,18.568631587382946,23.820401014905293,19.989586420668584,12.527000427246094,18.773674274173587,24.04354349655602,0.0,0.0,0.0,0.0,594090000,67948000,157833389,47129900
2012-09-28,20.074142456054688,12.715999603271484,18.6390380859375,23.716794967651367,0.0,0.0,0.0,0.0,20.495726121740816,12.850000381469727,18.757617175553715,24.1152626219734,20.06360973462677,12.65999984741211,18.556280551233264,23.700855896670454,20.424709801951426,12.807000160217285,18.6303905904264,24.051507858083216,0.0,0.0,0.0,0.0,535110800,49132000,111757330,54229300
2012-10-01,19.84213638305664,12.600500106811523,18.81888198852539,23.501617431640625,0.0,0.0,0.0,0.0,20.36452822729962,12.807999610900879,18.89842721885488,23.892115473410325,19.75517151741882,12.524499893188477,18.6812825692378,23.445832214249695,20.196314836103692,12.770000457763672,18.751440603503486,23.756636436875272,0.0,0.0,0.0,0.0,543594800,51624000,127194978,54042700
